url地址	漏洞类型	漏洞名称	危险等级	内容
http://hsysyz.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://hsysyz.net/
http://hsysyz.net/	RobotsInfo	Robots.txt站点文件	Low	http://hsysyz.net/robots.txt
http://hsysyz.net/a/danggongtuanyuandi/sanyansanshi	HostHeaderAttack	Host头攻击	Low	evilhost6b516983.com
http://hsysyz.net/a/lvzhijinze	HostHeaderAttack	Host头攻击	Low	evilhostb9986357.com
http://hsysyz.net/a/liangxueyizuo	HostHeaderAttack	Host头攻击	Low	evilhostb15b7644.com
http://hsysyz.net/a/youkehuodong	HostHeaderAttack	Host头攻击	Low	evilhost77829748.com
http://hsysyz.net/include	HostHeaderAttack	Host头攻击	Low	evilhost66486823.com
http://hsysyz.net/templets	HostHeaderAttack	Host头攻击	Low	evilhost936734b0.com
http://jyxdyzx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://jyxdyzx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://jyxdyzx.com/
http://jyxdyzx.com/	IisShortfname	IIS短文件名泄露	Low	http://jyxdyzx.com/*~1*/a.aspx?aspxerrorpath=/
http://hbxtjz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://hbxtjz.com/
http://hbxtjz.com/	TraceHttp	允许TRACE方法	Medium	http://hbxtjz.com/
http://hbxtjz.com/	DedecmsPathDisclosure	织梦内容管理系统路径泄露	Low	/www/wwwroot/www.hbxtjz.com/include/downmix.inc.php
http://hbxtjz.com/	RobotsInfo	Robots.txt站点文件	Low	http://hbxtjz.com/robots.txt
http://hbxtjz.com/	SensitiveFile	敏感文件	Low	cgi-bin/printenv
http://khzxxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://khzxxx.com/
http://hbxnwx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://hbxnwx.com/
http://jzwxzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jzwxzx.com/
http://jzwxzx.com/	IisShortfname	IIS短文件名泄露	Low	http://jzwxzx.com/*~1*/a.aspx?aspxerrorpath=/
http://jzwxzx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://jhytzx.com.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jhytzx.com.cn/
http://jhytzx.com.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://jhytzx.com.cn/
http://jzyey.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jzyey.com/
http://jzyey.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://jzyey.com/
http://jzyey.com/other/other_style.css	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://jzyey.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://jmshqzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jmshqzx.com/
http://jmshqzx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://jmshqzx.com/
http://jykxx.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jykxx.net/
http://ltyygz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ltyygz.com/
http://ledayey.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ledayey.com/
http://ltcnyey.org.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ltcnyey.org.cn/
http://lhk3z.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lhk3z.com/
http://lhk3z.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://lhk3z.com/	RobotsInfo	Robots.txt站点文件	Low	http://lhk3z.com/robots.txt
http://ltslfgz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ltslfgz.com/
http://laifeng.gov.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://laifeng.gov.cn/
http://laifeng.gov.cn/	RobotsInfo	Robots.txt站点文件	Low	http://laifeng.gov.cn/robots.txt
http://lfgjzx.com/	Phpcmsv9PathDisclosure	PhpcmsV9 路径泄露	Low	/www/wwwroot/www.lfgjzx.com/phpcms/modules/attachment/templates/swfupload.tpl.php
http://lfgjzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lfgjzx.com/
http://lfgjzx.com/	RobotsInfo	Robots.txt站点文件	Low	http://lfgjzx.com/robots.txt
http://ltsyzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ltsyzx.com/
http://ltsyzx.com/nfttbhf/?contacter=1&tele=54321678&addr=newroad&content=&yanz=1	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://jzsdfhzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jzsdfhzx.com/
http://jzsdfhzx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://jzsdfhzx.com/	RobotsInfo	Robots.txt站点文件	Low	http://jzsdfhzx.com/robots.txt
http://hbyysz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://hbyysz.com/
http://hbyysz.com/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/templets/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/jsfiles/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/html/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/zwgk/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/zsyz/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/www/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/qjpg/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/webfiles/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/guestbook/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/ztzl/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/yjsgkpt/	TestDirectory	测试目录	Low	test/
http://hbyysz.com/www/yjsgkpt/html/yjsgkptxzys/	TestFile	测试文件	Low	testing.jsp
http://hbyysz.com/www/yjsgkpt/html/yjsgkptsgjf/	TestFile	测试文件	Low	testing.jsp
http://hbyysz.com/www/yjsgkpt/html/yjsgkptbmys/	TestFile	测试文件	Low	testing.jsp
http://hbyysz.com/www/yjsgkpt/html/yjsgkptxzys/	SensitiveFile	敏感文件	Low	3.jsp,a.jsp
http://hbyysz.com/www/yjsgkpt/html/yjsgkptsgjf/	SensitiveFile	敏感文件	Low	3.jsp,a.jsp,abc.jsp
http://hbyysz.com/www/yjsgkpt/html/yjsgkptbmys/	SensitiveFile	敏感文件	Low	3.jsp,a.jsp,abc.jsp
http://jsw118.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jsw118.com/
http://ljdyxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ljdyxx.com/
http://ljdyxx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://luotian.gov.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://luotian.gov.cn/
http://luotian.gov.cn/Account/Register	LoginWithHttp	基于HTTP连接的登录请求	Low	http://luotian.gov.cn/Account/Register
http://jygt.com.cn/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://jygt.com.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://jygt.com.cn/
http://lihiedu.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lihiedu.com/
http://lihiedu.com/	TraceHttp	允许TRACE方法	Medium	http://lihiedu.com/
http://lihiedu.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://lihiedu.com/
http://lc-news.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lc-news.com/
http://hhgjxx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://hhgjxx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://hhgjxx.com/
http://101.37.149.123/	XFrameOptions	X-Frame-Options Header未配置	Low	http://101.37.149.123/
http://lwmz.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lwmz.net/
http://lwmz.net/	RobotsInfo	Robots.txt站点文件	Low	http://lwmz.net/robots.txt
http://lwmz.net/	Xss	跨站脚本	High	{ID_INJECTION_MODE}:Referer ,{PARAM}:Referer ,{ID_PAYLOAD}:</script><script>prompt(75091)</script>
http://lwmz.net/?q=	Xss	跨站脚本	High	{ID_INJECTION_MODE}:Referer ,{PARAM}:Referer ,{ID_PAYLOAD}:</script><script>prompt(86144)</script>
http://lwmz.net/include/	Xss	跨站脚本	High	{ID_INJECTION_MODE}:Referer ,{PARAM}:Referer ,{ID_PAYLOAD}:</script><script>prompt(65040)</script>
http://mjtxx.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://mjtxx.cn/
http://mjtxx.cn/login.html	Xss	跨站脚本	High	{ID_INJECTION_MODE}:Referer ,{PARAM}:Referer ,{ID_PAYLOAD}:"><script>alert(56993)</script>
http://mjtxx.cn/login.html?txtUserName=1&txtPassword=1&btnSubmit=登录&chkRemember=on&turl=http://mjtxx.cn/	Xss	跨站脚本	High	{ID_INJECTION_MODE}:Referer ,{PARAM}:Referer ,{ID_PAYLOAD}:"><script>alert(19766)</script>
http://mylss.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://mylss.cn/
http://jzjsxy.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jzjsxy.cn/
http://njgxx.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://njgxx.cn/
http://nzjjjzxx.cn/	UnsafeHttpMethod	启用了不安全的HTTP方法	Low	method_unsafe:PUT,DELETE
http://nzjjjzxx.cn/	HttpMethodOptionsEnabled	开启options方法	Low	method_unsafe:PUT,DELETE
http://nzjjjzxx.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://nzjjjzxx.cn/
http://nzyz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://nzyz.com/
http://jiayu.gov.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jiayu.gov.cn/
http://migongschool.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://migongschool.com/
http://migongschool.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://mzjky.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://mzjky.cn/
http://qhlxx.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qhlxx.cn/
http://songzishixiao.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://songzishixiao.com/
http://slkids.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://slkids.cn/
http://jsdyzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jsdyzx.com/
http://jsdyzx.com/jogp/mjtu_17_2.iunm	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://mlxx.net.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://mlxx.net.cn/
http://qjwczx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjwczx.com/
http://jlxyz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jlxyz.com/
http://sftcjzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://sftcjzx.com/
http://ljczx.net/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ljczx.net/
http://ljczx.net//product.asp?bigclassname=耐热钢焊条	Xss	跨站脚本	High	{ID_INJECTION_MODE}:param ,{PARAM}:bigclassname ,{ID_PAYLOAD}:<script>alert(61626)</script>
http://ljczx.net/upfile/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/upfile/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/images/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/images/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net//	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net//index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net//	BackupFile	文件备份	Medium	.txt
http://ljczx.net/img/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/img/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net//	CompressFile	压缩文件	Medium	.rar,.zip
http://ljczx.net/qyzz-tv/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-tv/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-movie/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-movie/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-m/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-m/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-web/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-web/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-dianying/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-dianying/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-news/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-news/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-content/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-content/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://ljczx.net/qyzz-download/	MetinfoDataoptimizehtmlRobotsFileDisclosure	Metinfo index.php文件遍历	High	http://ljczx.net/qyzz-download/index.php?index=a&skin=&dataoptimize_html=/../../../robots.txt
http://jlsygz.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jlsygz.cn/
http://jlsygz.cn/	DedecmsPathDisclosure	织梦内容管理系统路径泄露	Low	/www/users/H10086876/include/downmix.inc.php
http://jlsygz.cn/statics/js/jquery.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.8.0
http://jlsygz.cn/	RobotsInfo	Robots.txt站点文件	Low	http://jlsygz.cn/robots.txt
http://shiliuzhong.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://shiliuzhong.com/
http://qjsygz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjsygz.com/
http://qjsygz.com/	IisShortfname	IIS短文件名泄露	Low	http://qjsygz.com/*~1*/a.aspx?aspxerrorpath=/
http://qjsygz.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://qjsygz.com/news_list_alone.php?news_class=6	Xss	跨站脚本	High	{ID_INJECTION_MODE}:param ,{PARAM}:news_class ,{ID_PAYLOAD}:'><script>prompt(99909)</script>
http://qjsygz.com/news_list_alone.php?news_class=6&page=1	Xss	跨站脚本	High	{ID_INJECTION_MODE}:param ,{PARAM}:news_class ,{ID_PAYLOAD}:'><script>prompt(72042)</script>
http://ssbex.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ssbex.com/
http://qjtexiao.cn/content/bjzy.html	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://hbcy.cc/	XFrameOptions	X-Frame-Options Header未配置	Low	http://hbcy.cc/
http://hbcy.cc/	UnsafeHttpMethod	启用了不安全的HTTP方法	Low	method_unsafe:PUT,DELETE
http://hbcy.cc/	HttpMethodOptionsEnabled	开启options方法	Low	method_unsafe:PUT,DELETE
http://hbcy.cc/board-01-2.html	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://so.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://so.com/
http://sxjczxxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://sxjczxxx.com/
http://qjwsxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjwsxx.com/
http://qjwsxx.com/index.php?m=admin&c=index&a=login&pc_hash=	LoginWithHttp	基于HTTP连接的登录请求	Low	http://qjwsxx.com/index.php?m=admin&c=index&a=login&pc_hash=
http://qjylsz.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjylsz.com/
http://qjylsz.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://sxajzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://sxajzx.com/
http://nzxygfwx.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://nzxygfwx.cn/
http://nzxygfwx.cn/	WebDAVEnable	允许WebDAV	Low	Web Server
http://nzxygfwx.cn/	IisShortfname	IIS短文件名泄露	Low	http://nzxygfwx.cn/*~1*/a.aspx?aspxerrorpath=/
http://nzxygfwx.cn/tpl/static/js/jquery-migrate.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.4.1
http://syez.org.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://syez.org.cn/
http://syez.org.cn/	SensitiveFile	敏感文件	Low	.bash_history
http://szjd.net.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://szjd.net.cn/
http://qjysxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjysxx.com/
http://jz100.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://jz100.net/
http://jz100.net/scripts/jquery-1.6.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.6.2.min.js
http://jz100.net/user/User_Login.asp	LoginWithHttp	基于HTTP连接的登录请求	Low	http://jz100.net/user/User_Login.asp
http://jbbyey.com/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://qqxtzx.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qqxtzx.cn/
http://qqxtzx.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://qqxtzx.cn/
http://sftdyxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://sftdyxx.com/
http://tqgz.cn/	Iis78PathDisclosure	IIS错误页面路径泄露	Low	http://tqgz.cn/_Anonymous/_This/_Path/_Is/_NotExist/
http://tqgz.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://tqgz.cn/
http://tqgz.cn/	WebDAVEnable	允许WebDAV	Low	Web Server
http://tqgz.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://tqgz.cn/
http://szzdsf.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://szzdsf.com/
http://tmsycxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://tmsycxx.com/
http://szstsjyxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://szstsjyxx.com/
http://sydfgjxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://sydfgjxx.com/
http://sydfgjxx.com/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://sydfgjxx.com/
http://sydfgjxx.com/?key=1&submit=搜索	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/index.html	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xuexiaogaikuang/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xuexiaolingdao/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xiaoyuanfengguang/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xxry/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xinwenzhongxin/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xiaoyuanxinwen/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/meitiguanzhu/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/tongzhigonggao/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/jsfc/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/jiaoshifengcai/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xueshengfengcai/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/bjfc/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/xuexiaodeyu/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://sydfgjxx.com/html/jzxx/	Csrf	跨站伪造用户请求	Medium	{ID_DB_FORM_NAME}: , {ID_DB_FORM_ACTION}: 
http://lqschool.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://lqschool.net/
http://lqschool.net/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://lqschool.net/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://lqschool.net/
http://shyzhx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://shyzhx.com/
http://shyzhx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://shyzhx.com/user/User_Login.asp.htm	LoginWithHttp	基于HTTP连接的登录请求	Low	http://shyzhx.com/user/User_Login.asp.htm
http://shyzhx.com/	IisShortfname	IIS短文件名泄露	Low	http://shyzhx.com/*~1*/a.aspx?aspxerrorpath=/
http://syssyzx.org.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://syssyzx.org.cn/
http://syssyzx.org.cn/	SensitiveFile	敏感文件	Low	.bash_history
http://rqrlxx.com/	CookieWithoutHttponly	会话Cookie中缺少HttpOnly属性	Low	http://rqrlxx.com/
http://rqrlxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://rqrlxx.com/
http://rqrlxx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://rqrlxx.com/
http://qcschool.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qcschool.com/
http://nezxxy.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://nezxxy.cn/
